Episode,Distance (m),Time (s),Avg Speed (m/s),Total Reward
1,72.60668948631314,1.462641954421997,49.640781372913416,119.78835132431146
2,30.699925213352156,1.2624802589416504,24.31715268093634,-18.664461575816787
3,11.746616663724739,0.5720279216766357,20.53504071845821,-76.43056892219678
4,36.11717677160703,2.016854763031006,17.907673588418813,-11.3935159077258
5,12.858519451334512,0.5670821666717529,22.674878892422434,-70.14479780194249
6,13.964891968196385,0.5519483089447021,25.301086608810465,-67.63899535343882
7,25.28258224003686,0.7755856513977051,32.59805308991263,-32.73308301443578
8,16.469773342285034,0.6333420276641846,26.004548289692472,-59.097673967616444
9,18.959981695196674,0.6634204387664795,28.57913411659373,-50.363431638945244
10,39.80479981332476,1.144728183746338,34.77227203671712,11.54431238629769
11,23.560632108717343,0.7893593311309814,29.84779070763634,-37.09707944668864
12,12.235951249045947,0.5559256076812744,22.010051488869557,-74.97600557584902
13,33.64208346435536,1.0018932819366455,33.5785098781436,-10.975255123153403
14,20.39335374369494,1.2686834335327148,16.074422668946333,-54.02928953006126
15,23.66245383013655,1.027967929840088,23.018669302083687,-39.76058850834838
16,17.74383992829456,0.7284586429595947,24.35806081757033,-55.96938969073176
17,46.999672230177936,2.2162821292877197,21.206538467773026,26.458858444194163
18,19.231284699725887,0.8770718574523926,21.926692250263837,-51.877956528625624
19,17.92911662903963,0.9951221942901611,18.017000054781008,-59.124001088298044
20,29.223532102463803,0.8805060386657715,33.1894738016177,-21.189750652860184
21,31.22254765652781,0.8871753215789795,35.19321029011318,-12.672648632599788
22,30.454592712789353,1.0120940208435059,30.0906754566218,-15.799956435977222
23,29.326716979265722,0.8490369319915771,34.54115583697207,-16.873054256617564
24,65.35710266623964,1.7123310565948486,38.16849692384202,92.14764164894405
25,20.301734061802605,0.8760318756103516,23.174652232440653,-48.81827952026295
26,29.96461729423334,1.094273328781128,27.383119469438096,-16.366199043277433
27,62.76087312265689,1.6501851081848145,38.03262604380981,88.06879081571219
28,53.18105111672213,1.3134417533874512,40.4898435576338,57.04999506433566
