Episode,Distance (m),Time (s),Avg Speed (m/s),Total Reward
77,145.7828500601795,5.084907531738281,28.669715063696245,437.324867746167
78,73.5971327643766,1.6275935173034668,45.218374232842514,167.33371294047055
79,249.29606403349504,3.799201011657715,65.61802422892046,859.3866387681851
80,160.88941806547973,12.618256330490112,12.750527002428594,426.2695687666344
81,73.399064391303,2.326683282852173,31.54665051846958,161.67252522148948
82,74.09096528152719,1.6959199905395508,43.68777164891807,168.0970064952312
83,65.51677398588905,1.3577454090118408,48.25409355172983,139.06459846076248
84,78.96147954825283,1.448537826538086,54.51116160146524,192.0803840065853
85,12.270346916505787,13.709842681884766,0.895002751032218,-75.47291271451653
86,51.97947898433382,1.1535160541534424,45.061773346952855,89.19879846909129
87,128.8035085043688,2.6046671867370605,49.451042789741045,388.8870578415173
88,77.36729328310685,2.013918876647949,38.4162908348524,180.46943415418184
89,73.41996377808886,1.7947361469268799,40.90850006214317,166.26987973226136
90,55.81558122632317,1.1634025573730469,47.9761548335894,104.42872021405799
91,24.217506643814964,0.7955312728881836,30.441929147415014,-18.01874456287679
92,65.7502729596213,1.6244068145751953,40.476481857665625,137.2176421230713
93,65.89131150453423,2.190384864807129,30.082070307921065,134.1660909872655
94,106.11784820760661,1.982701063156128,53.521859739503434,290.23294792667804
95,76.12035944948043,1.4194648265838623,53.626097684064895,180.29470162415583
96,19.159804879308275,0.7222733497619629,26.527082697461708,-35.88340215384808
97,295.8526834332764,6.286429405212402,47.06211815374395,1024.2566489865114
98,67.77639984999168,1.6932659149169922,40.02702661933299,145.01885632316794
99,69.56705521600567,1.631347894668579,42.64391148163939,152.56153574069805
100,37.07338872198837,1.001110553741455,37.0322624044206,34.08405174226888
1,33.95249744281614,0.9786334037780762,34.6937855500746,20.54808623269804
2,20.312780439789325,0.7982277870178223,25.447348200790955,-32.98543606861628
3,67.81703669076593,1.3484361171722412,50.293103119325146,149.7301722783377
4,64.5875186805509,1.3393418788909912,48.22332497661537,137.07152256635482
5,74.26243150821044,2.054138422012329,36.152593570329856,171.52437080661446
6,77.61853117640024,13.01074504852295,5.9657253206427185,191.4979980818759
7,78.68817120684375,1.683215856552124,46.74871074945046,190.78711560380032
8,87.93445071097044,1.9319729804992676,45.51536258454613,229.16039341792543
9,77.25195809015814,13.388407945632935,5.7700630578228225,190.3897616820272
10,25.64756975504496,13.224016189575195,1.9394690226758453,-21.14846909684043
11,85.14357047714898,1.8592674732208252,45.79414834254807,219.00960742001104
12,78.12719794028368,2.3378891944885254,33.417836108086405,179.7239160500922
13,89.8459627104676,4.584606885910034,19.597310073976686,204.36574896976174
14,87.44428786982391,1.7096600532531738,51.14717847178639,230.678669692864
15,101.45561825249952,1.9541831016540527,51.9171505303806,276.96054093282083
16,89.62351520343513,2.351059675216675,38.120476544337556,234.74081540060894
17,42.20441553514209,13.11702561378479,3.2175293986457665,46.2553556002632
18,86.66112665190806,10.61168384552002,8.166576380664994,140.040053301089
19,48.931849426212594,2.845782518386841,17.19451472839537,59.96726047384996
20,44.67574562840309,1.3794538974761963,32.3865449292219,59.10297766817047
21,85.1339475247649,2.539454460144043,33.52450255002247,212.662207285639
22,29.75986287695678,0.8767099380493164,33.9449361588995,5.404195308005683
23,34.32032636140727,13.175158500671387,2.6049270192581253,15.504943627025021
24,101.67898656929475,2.552841901779175,39.829723297173516,272.1612569435179
25,43.5256564292324,1.1639387607574463,37.395143023596525,52.25540682789804
26,63.02398499919416,13.283828735351562,4.744414148570864,126.44411444564952
27,41.89034278713592,13.54623794555664,3.0923967935227767,45.31279886657756
28,75.28502962206602,1.4535951614379883,51.79229514467378,173.23717888484418
29,97.35047110737148,1.8311080932617188,53.16478664782858,268.6153319127228
30,247.8299651414153,3.591848611831665,68.99788713952348,846.9669711219066
31,188.78458370940726,4.724184989929199,39.961302131870276,607.0420544002419
32,292.4322501806515,5.376802444458008,54.38776172296754,1007.6768790556337
33,83.35571733912467,3.366018056869507,24.763894884345294,195.96296257999933
34,78.86719994389757,1.5633318424224854,50.44815042063473,192.00430724044332
35,245.66694554858557,3.0837738513946533,79.66438441569942,846.4255932182201
36,259.9961279101448,3.3264551162719727,78.16011905235862,893.2789195677909
37,249.53160271531777,3.45623779296875,72.1974637343982,857.0811118086935
38,80.30068656141911,1.455211877822876,55.18143975127248,196.56749284244154
39,82.56167786271685,1.4663000106811523,56.30612921046342,206.95460607826237
40,80.21747588875228,1.509810447692871,53.130825800902315,196.09264973842272
41,298.3771663171989,3.956895589828491,75.40688389256484,1049.2068305193595
42,100.96018147908055,2.6904757022857666,37.52503001357979,272.67406485497753
43,86.5730385758498,1.6242048740386963,53.30179705752269,222.57120558852927
44,262.84434665747824,3.519991159439087,74.67187693146441,909.8014890513011
45,82.78781814358615,1.5141472816467285,54.676199037618915,207.68551321174522
46,178.33375429169314,2.984802484512329,59.74725470681526,580.1226552007471
47,117.12482187836436,2.3917911052703857,48.969503072520084,338.8538612589484
48,79.00295975982128,1.412996768951416,55.911635111840575,193.1156804048722
49,82.59723053585742,1.5891332626342773,51.97627692905848,207.14205246623283
50,270.43517132620934,14.393318891525269,18.788937656723533,954.3430085890272
51,113.8124072460497,2.118220090866089,53.73020855425584,323.8358477139681
52,81.81885051245841,1.7685184478759766,46.26406391786547,203.58029745556235
53,296.0194142598566,3.8480122089385986,76.92787813204677,1025.830559554883
54,112.98656492078105,2.0611579418182373,54.81703397319988,322.27029463701166
55,51.29621888417548,13.48278284072876,3.8045720597991077,84.17131495144324
56,80.99409232279672,1.6499686241149902,49.08826212755428,201.67709120584863
57,94.8519440084019,1.964930534362793,48.27241591986427,255.34056914093372
58,412.51794148026994,8.079601049423218,51.05672160752523,1467.1945892756817
59,81.07399655122363,14.494409561157227,5.59346665410155,194.78670103939686
60,96.13866921408817,2.311140775680542,41.59792870504785,250.14808751117846
61,151.78235222228977,3.5696771144866943,42.5199107242268,469.00600409489925
62,79.4353543652143,1.8866782188415527,42.103286915555074,192.95650863139275
63,114.89637552048319,2.828545570373535,40.620302081719714,331.47025030930763
64,258.7947766658058,5.497261047363281,47.0770397177945,893.5798348115991
65,197.8213888961476,4.090737342834473,48.35836973074324,643.4784340232471
66,81.88935031492537,20.352724075317383,4.023508106919018,200.7715330910957
67,251.9656943798341,6.009176254272461,41.93015543531264,860.7758161594431
68,77.09147236872852,1.8404686450958252,41.886870810947556,183.07354753626532
69,85.44244763049039,2.236987590789795,38.19531587134282,216.79576751964152
70,77.89443085464949,2.095336675643921,37.175138372792354,189.20338198088677
71,80.22223724688827,2.273228168487549,35.29000667815175,196.98486429249544
72,80.73685076380616,2.1265103816986084,37.966826524174024,204.50737092765257
73,77.30211512295351,2.1482341289520264,35.984027104468275,186.82431778676164
74,74.98628010255187,2.069241762161255,36.23853020646131,177.81583763838051
75,76.93736573246845,1.9722058773040771,39.010818605630874,183.44329763887356
76,79.30518803571151,1.979804277420044,40.057084904906375,196.92348373556496
77,118.43507318539268,2.8352699279785156,41.772062693809985,346.2380437941673
78,127.26422721056204,3.547595739364624,35.873373563515194,375.96609757520343
79,80.25223132808178,2.233072519302368,35.9380318527019,199.7828390524266
80,140.53110254070288,5.491090774536133,25.592565905555336,422.5795466599758
81,79.3195809712913,2.372471332550049,33.43331482367575,193.71647786726442
82,83.5146859331921,2.6171107292175293,31.911025009691333,213.23802844888434
83,73.99153448280349,3.001519203186035,24.65136135203246,167.6243899724426
84,83.6154579686792,2.5910818576812744,32.27048104281259,208.66277281562492
85,228.3215706460038,5.9595253467559814,38.3120395268205,771.4415991999216
86,111.76275671945346,2.983985662460327,37.45418690360057,317.86876311949356
87,72.04544609259462,2.2703933715820312,31.73258299392967,164.03619899829295
88,21.241037072163504,18.759130477905273,1.1323039251302958,-41.45837946649822
89,73.96204181123083,1.9995815753936768,36.9887594091625,170.86348299978368
90,73.08588308131569,1.9815192222595215,36.883761843085246,168.29648631728628
91,72.253821677098,2.1427435874938965,33.72023703573623,165.57054947209184
92,73.87038080447779,2.4610376358032227,30.015949260511125,170.0435095632326
93,279.85712329089444,5.110090732574463,54.76558791939541,971.3262335866857
94,199.6030912193609,5.069533586502075,39.37306811632841,653.7653746240418
95,20.04807820461517,12.725059986114502,1.5754800548281498,-115.25232476468392
96,282.0664399682254,6.404301643371582,44.04327835809587,963.1083862572307
97,270.438397860723,4.663113594055176,57.99524124942925,931.2127581953166
98,77.4480249740683,2.2253663539886475,34.802370780547626,185.1340739233949
99,79.49030955419401,2.0005300045013428,39.73462501203923,193.22631481731912
100,135.65845109660927,3.1358988285064697,43.259830280053755,403.95260904337044
1,74.2387643602382,1.8836665153503418,39.411840554181424,170.49293633524752
2,220.14508887239444,3.5025644302368164,62.852545115782476,750.560734565677
3,76.51399892110128,2.056424379348755,37.207300054151446,180.71867102072252
4,301.88845346657473,5.035602331161499,59.950812954076525,1052.0911388734462
5,260.7392713705669,5.919268369674683,44.04923971793103,885.4009110563627
6,78.82670862963076,2.239384889602661,35.20016098867986,192.26116880490127
7,252.29569669406564,5.5202085971832275,45.70401502993989,853.6288829864498
8,301.26107918332093,4.321043968200684,69.71951255306675,1052.8849442380351
9,77.35516694240296,1.582451343536377,48.883125069446876,184.09301926598192
10,198.26901230149082,3.647738456726074,54.35395510220917,646.7036026281912
11,83.85601865246936,1.880019187927246,44.60380999883415,213.10205821955122
12,57.760950982930325,1.7804522514343262,32.441729867452665,111.24999486149517
13,44.711432549643604,1.2168982028961182,36.74213047832107,62.42798918482566
14,275.72829806274814,5.515336275100708,49.99301661941065,941.9254997901628
15,134.68574543034234,4.264761924743652,31.581070129357354,386.98777911273856
16,76.10305958981868,1.851482629776001,41.103847460359866,174.31937657805366
17,81.07758343370264,1.6739084720611572,48.436091212244264,193.50815633202808
18,77.07405678716708,1.5343191623687744,50.23339255450313,182.37649470544
19,304.2286268270322,3.8185782432556152,79.67065421910937,1070.3240628417684
20,88.05214501151595,1.7462964057922363,50.422221977585544,220.83986579555807
21,78.8586656891597,1.8972151279449463,41.565484339448105,191.44906145205738
22,77.9188616132423,1.4536998271942139,53.600378947305444,185.40792014883158
23,53.38255421339976,1.2276537418365479,43.483396330907134,92.69963012009401
24,23.173692187862965,1.04249906539917,22.228981259556164,-21.16307130292094
25,46.72879468174418,1.1796331405639648,39.61298905132815,66.92378398064281
26,287.47828331805533,5.481349945068359,52.44662103296346,991.002789146324
27,309.86353870695973,4.473505258560181,69.26638526109407,1084.315066620905
28,80.97291765036597,1.6237525939941406,49.86776800225895,205.27459334337203
29,76.40539556097553,1.4191014766693115,53.840684980683754,182.15065010874844
30,75.40750407201799,1.367473840713501,55.143653814008566,179.12050277863273
31,50.44568579577956,1.1514239311218262,43.811566211439256,86.26864779352564
32,74.03705116692042,1.4737961292266846,50.23561244238604,170.7360852532563
33,73.93741253501229,1.4523200988769531,50.909859742481316,171.38522531287708
34,80.62227723697588,1.481473684310913,54.42032355402669,198.08622318485294
35,72.24221145897897,1.3580119609832764,53.19703620774561,166.4616614257722
36,76.15163578247989,1.5546271800994873,48.98385719565678,180.03941840346516
37,40.00569175687844,1.0966334342956543,36.480459655667254,45.39945422379273
38,302.2814010069735,3.6220602989196777,83.45565122069682,1058.8720934186977
39,73.33899607072702,1.3724784851074219,53.43544315376782,169.34816856077617
40,352.0271133052762,6.724621534347534,52.348985219051755,1227.178889892796
41,76.82024626235471,1.5534324645996094,49.4519382161585,183.1662398142676
42,273.7647108077922,3.2714877128601074,83.68202323720563,951.0545091559407
43,74.57703071428317,1.4939625263214111,49.91894334720325,176.40452355066714
44,307.34789963015487,3.811324119567871,80.64071435231335,1084.0795266218877
45,302.92724915342416,4.068283557891846,74.46070187654246,1056.876283038511
46,308.07274603286123,4.109362840652466,74.96849462529983,1083.285118426511
47,73.77469565104585,1.3965880870819092,52.82494984272267,170.63023390352623
48,303.2390229926728,4.13349723815918,73.36137065564314,1065.9587923152606
49,87.87476416301391,1.5890812873840332,55.299099461220464,230.41650463050422
50,103.50419300051949,1.8920154571533203,54.705786154754435,284.4580380131498
51,74.9982632137074,1.4246797561645508,52.64219056190835,176.6404521668262
52,73.40635060581467,1.3753314018249512,53.37357273193246,169.70269163624215
53,73.82836526435146,1.4374449253082275,51.36083057131433,170.70773068636072
54,74.08592638315567,1.3935976028442383,53.16163448613237,170.59980956766884
55,74.42239050763783,1.4092612266540527,52.80950692465701,175.0040441856549
56,74.61786354850132,1.4381017684936523,51.886358241990216,175.24215923054214
57,134.0034120149195,2.3905797004699707,56.05477700181901,406.17320813376114
58,74.32518984744229,1.3919270038604736,53.397333079467025,171.33893396098966
59,129.26999006139633,2.2616724967956543,57.15681215761633,389.56495802408915
60,74.77884509125151,1.3639624118804932,54.824711033021806,172.7539370252406
61,73.87620875464935,1.520920753479004,48.57334518295085,169.58783047996644
62,95.38626647141218,1.5931594371795654,59.872392081660294,257.4216433256164
63,21.05119721854629,0.8244543075561523,25.533491699432382,-31.018090046190324
64,121.11785854824372,2.4845337867736816,48.748726699958716,357.6001521554627
65,48.614306570487614,1.6842634677886963,28.863837220381157,71.02333826155407
66,27.485594890245594,0.9558024406433105,28.756564873119796,-6.503783598016639
67,73.36818121903107,1.40578031539917,52.19036033962266,168.31827112374822
68,99.04013483803638,1.8062725067138672,54.8312253383179,274.00053659277205
69,138.6192586277876,2.611588716506958,53.07851797322554,421.3170493117183
70,74.66613738305648,1.6314117908477783,45.76780540752101,175.274968989714
71,297.49791687928996,3.6545770168304443,81.40419958567603,1053.5646720436926
72,97.49388729115952,1.7510426044464111,55.67762146026255,276.03333397912587
73,300.2486232009686,3.5235981941223145,85.21080062471677,1059.1168433517134
74,90.1736165415574,2.0645973682403564,43.676126846181056,235.64635002462234
75,104.80753153983022,1.8726119995117188,55.968631818635494,287.2614733273227
76,73.80444867740378,1.5972652435302734,46.206758067483705,168.26207384743975
77,59.90427622591963,1.2947931289672852,46.265519090064004,122.59749810297046
78,94.0582278968554,1.7962868213653564,52.36258863457107,255.60391356539964
79,76.23457646545793,1.5812933444976807,48.21026834187738,179.50262960389944
80,28.333687388341428,0.8616647720336914,32.88249480301786,-1.5191340956229737
81,100.67329159757107,1.9742982387542725,50.991937095123546,278.0122809065692
82,36.440260887624326,1.047921895980835,34.77383288524278,30.8365945124865
83,13.66777912632499,14.182210206985474,0.9637270162300162,-67.72891861705446
84,68.75583065136482,1.5216317176818848,45.18559244815837,148.52543194310545
85,75.86871240501758,3.6022186279296875,21.061662336864266,161.94257374949507
86,77.40885850151253,1.3996102809906006,55.30743775812003,187.9994638849132
87,144.07903401580194,2.7106680870056152,53.152591682650915,442.01679801770706
88,73.2021372539404,1.5751643180847168,46.47269901526768,167.85721776459167
89,36.92439356209944,0.9539444446563721,38.707069126441915,33.3925785295981
90,57.07251302466408,1.3396272659301758,42.603278147698454,111.7634052760564
91,43.084019956218675,13.433394432067871,3.2072325557097883,48.89756635188788
92,230.38086698589993,3.9567201137542725,58.22521188320965,776.5119874087395
93,87.42862591341303,2.1919918060302734,39.885471137662435,228.5913218647965
94,46.70310998972696,14.280306577682495,3.270455696148385,63.289316526312234
95,103.24821227744664,13.842881679534912,7.458577965748786,286.1002604686475
96,71.1574009675837,1.5050413608551025,47.279365749227644,162.43638843842
97,313.04605175476274,14.04899263381958,22.282455398345036,1131.7996438677296
98,75.33583967555307,9.364052534103394,8.04521753815283,104.5521680573975
99,129.01697415634663,13.431104898452759,9.605834749396468,388.24888062985224
100,84.30032770089542,1.590501070022583,53.0023709444587,210.50249248769978
1,56.78805270708877,1.3080229759216309,43.41517981905172,106.26901836826309
